::ffff:127.0.0.1 - - [14/Dec/2023:18:31:36 +0000] "GET /Expense/daily_expense.jpg HTTP/1.1" 304 - "http://localhost:4000/Expense/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:31:45 +0000] "GET /style.css HTTP/1.1" 200 666 "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:31:45 +0000] "GET /login.js HTTP/1.1" - - "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:31:45 +0000] "GET /favicon.ico HTTP/1.1" - - "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:31:47 +0000] "GET /login.html HTTP/1.1" 200 979 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:31:47 +0000] "GET /login.js HTTP/1.1" 200 795 "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:31:47 +0000] "GET /style.css HTTP/1.1" 200 666 "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:31:47 +0000] "GET /login.jpg HTTP/1.1" 200 218795 "http://localhost:4000/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:31:48 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:31:55 +0000] "GET /Expense/daily_expense.html HTTP/1.1" 200 1896 "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:31:55 +0000] "GET /Expense/daily_expense.js HTTP/1.1" 304 - "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:31:56 +0000] "GET /Expense/style.css HTTP/1.1" 200 204 "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:31:56 +0000] "GET /Expense/daily_expense.jpg HTTP/1.1" 200 183909 "http://localhost:4000/Expense/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:32:01 +0000] "GET /Expense/daily_expense.html HTTP/1.1" 304 - "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:32:01 +0000] "GET /Expense/daily_expense.js HTTP/1.1" 304 - "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:32:01 +0000] "GET /Expense/style.css HTTP/1.1" 200 204 "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:32:01 +0000] "GET /Expense/daily_expense.jpg HTTP/1.1" 200 183909 "http://localhost:4000/Expense/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:32:01 +0000] "GET /favicon.ico HTTP/1.1" - - "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:32:49 +0000] "GET /Expense/daily_expense.html HTTP/1.1" 304 - "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:32:49 +0000] "GET /Expense/style.css HTTP/1.1" 304 - "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:32:49 +0000] "GET /Expense/daily_expense.js HTTP/1.1" 304 - "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:32:49 +0000] "GET /Expense/daily_expense.jpg HTTP/1.1" 304 - "http://localhost:4000/Expense/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:32:51 +0000] "GET /login.html HTTP/1.1" - - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:32:51 +0000] "GET /style.css HTTP/1.1" - - "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:33:15 +0000] "GET /Expense/daily_expense.html HTTP/1.1" 200 1896 "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:33:15 +0000] "GET /Expense/style.css HTTP/1.1" 200 204 "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:33:15 +0000] "GET /Expense/daily_expense.js HTTP/1.1" 200 7457 "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [14/Dec/2023:18:33:15 +0000] "GET /Expense/daily_expense.jpg HTTP/1.1" 200 183909 "http://localhost:4000/Expense/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
::ffff:127.0.0.1 - - [19/Dec/2023:17:21:18 +0000] "GET /login.html HTTP/1.1" 200 979 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [19/Dec/2023:17:21:18 +0000] "GET /style.css HTTP/1.1" 200 666 "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [19/Dec/2023:17:21:19 +0000] "GET /login.jpg HTTP/1.1" 200 218795 "http://localhost:4000/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [19/Dec/2023:17:21:19 +0000] "GET /login.js HTTP/1.1" 200 796 "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:17:21:19 +0000] "GET /login.html HTTP/1.1" 200 979 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [19/Dec/2023:17:21:19 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:17:21:23 +0000] "GET /login.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::ffff:127.0.0.1 - - [19/Dec/2023:17:21:49 +0000] "GET /style.css HTTP/1.1" 304 - "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:17:23:25 +0000] "GET /login.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36"
::1 - - [19/Dec/2023:17:23:25 +0000] "GET /style.css HTTP/1.1" 304 - "http://localhost:4000/login.html" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36"
::1 - - [19/Dec/2023:17:23:25 +0000] "GET /login.js HTTP/1.1" 200 792 "http://localhost:4000/login.html" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36"
::1 - - [19/Dec/2023:17:23:25 +0000] "GET /login.jpg HTTP/1.1" 304 - "http://localhost:4000/style.css" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36"
::1 - - [19/Dec/2023:17:23:25 +0000] "GET /login.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:17:23:38 +0000] "GET /Expense/daily_expense.html HTTP/1.1" 200 2044 "http://localhost:4000/login.html" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36"
::1 - - [19/Dec/2023:17:23:38 +0000] "GET /Expense/style.css HTTP/1.1" 200 204 "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36"
::1 - - [19/Dec/2023:17:23:38 +0000] "GET /Expense/daily_expense.js HTTP/1.1" 200 8828 "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36"
::1 - - [19/Dec/2023:17:23:38 +0000] "GET /Expense/daily_expense.jpg HTTP/1.1" 200 183909 "http://localhost:4000/Expense/style.css" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36"
::1 - - [19/Dec/2023:17:23:39 +0000] "GET /Expense/daily_expense.html HTTP/1.1" 200 2044 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:16:25 +0000] "GET /login.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:16:25 +0000] "GET /style.css HTTP/1.1" 304 - "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:16:25 +0000] "GET /login.jpg HTTP/1.1" 304 - "http://localhost:4000/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:16:26 +0000] "GET /login.js HTTP/1.1" 200 792 "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:16:26 +0000] "GET /login.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:16:26 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:16:36 +0000] "GET /Expense/daily_expense.html HTTP/1.1" 200 2044 "http://localhost:4000/login.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:16:36 +0000] "GET /Expense/style.css HTTP/1.1" 304 - "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:16:36 +0000] "GET /Expense/daily_expense.jpg HTTP/1.1" 304 - "http://localhost:4000/Expense/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:16:36 +0000] "GET /Expense/daily_expense.js HTTP/1.1" 200 8828 "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:16:36 +0000] "GET /Expense/daily_expense.html HTTP/1.1" 200 2044 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:16:56 +0000] "GET /Expense/report_expense.html HTTP/1.1" 200 507 "http://localhost:4000/Expense/daily_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:16:56 +0000] "GET /Expense/expense_css.css HTTP/1.1" 200 670 "http://localhost:4000/Expense/report_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:16:56 +0000] "GET /Expense/report_expense.js HTTP/1.1" 200 666 "http://localhost:4000/Expense/report_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:16:56 +0000] "GET /Expense/report_expense.html HTTP/1.1" 200 507 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:17:02 +0000] "GET /Expense/daily_report.html HTTP/1.1" 200 581 "http://localhost:4000/Expense/report_expense.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:17:02 +0000] "GET /Expense/expense_css.css HTTP/1.1" 304 - "http://localhost:4000/Expense/daily_report.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:17:02 +0000] "GET /Expense/daily_report.js HTTP/1.1" 200 2375 "http://localhost:4000/Expense/daily_report.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:17:02 +0000] "GET /Expense/daily_report.html HTTP/1.1" 200 581 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
::1 - - [19/Dec/2023:18:17:24 +0000] "GET /Expense/report_expense.html HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
